ID,assists,bonus,bps,CS,creativity,Gc,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,starts,xG,expected_assists,expected_goal_involvements,xGc,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,added,chance_of_playing_next_round,chance_of_playing_this_round,code,event_points,form,news,news_added,news_return,news_updated,squad_number,total_points,web_name,position,team,name
358,0,0,76,2,84.2,10,0,14.6,49.4,457,0,0,0,0,0,14.0,1,5,0.16,0.38,0.54,9.07,15,29,10,54,2025-07-20T23:14:21.851882Z,100.0,100.0,248056,4,2.0,,2025-08-24T01:30:06.493361Z,,,,19,Tanaka,MID,Leeds United,Tanaka Ao
359,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.854579Z,0.0,0.0,536119,0,0.0,Has joined Doncaster Rovers on loan for the rest of the season.,2025-08-11T01:12:36.647868Z,,,,0,Crew,MID,Leeds United,Charlie Crew
360,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.857266Z,0.0,0.0,462635,0,0.0,Has joined Hull City on loan for the rest of the season.,2025-08-11T11:07:52.207439Z,,,,0,Gelhardt,MID,Leeds United,Joe Gelhardt
361,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.860034Z,0.0,0.0,470294,0,0.0,has joined Hull City permanently.,2025-09-02T13:38:58.066167Z,,,,0,Gyabi,MID,Leeds United,Darko Gyabi
362,0,0,16,1,18.5,5,0,10.2,5.6,188,0,0,0,0,0,81.0,0,2,0.53,0.07,0.60,3.50,1,7,0,8,2025-07-20T23:14:21.862671Z,100.0,100.0,235826,0,0.7,,2025-09-11T17:30:06.758854Z,,,,7,Piroe,FWD,Leeds United,Joël Piroe
363,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.865375Z,0.0,0.0,106617,0,0.0,has departed the club as a free agent.,2025-09-02T12:00:32.408955Z,,,,0,Bamford,FWD,Leeds United,Patrick Bamford
364,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.868055Z,0.0,0.0,565297,0,0.0,Has joined RCD Mallorca on loan for the rest of the season.,2025-08-11T11:07:32.622877Z,,,,0,Mateo Joseph,FWD,Leeds United,Mateo Joseph Fernández-Regatillo
365,0,4,127,1,26.4,11,4,37.7,154.6,423,0,1,0,0,0,196.0,0,4,3.95,0.30,4.25,8.75,10,8,3,21,2025-07-20T23:14:21.870770Z,100.0,100.0,174594,4,6.7,,2025-09-11T17:30:06.775545Z,,,,35,Nmecha,FWD,Leeds United,Lukas Nmecha
366,0,2,121,3,0.1,10,0,13.5,135.6,720,0,0,0,0,13,0.0,0,8,0.00,0.01,0.01,8.74,13,68,0,0,2025-07-20T23:14:21.873341Z,100.0,75.0,116535,6,2.0,,2025-11-27T10:00:06.952479Z,,,,28,A.Becker,GK,Liverpool,Alisson Becker
367,0,0,70,1,0.0,10,0,13.9,140.0,450,0,0,1,0,17,0.0,0,5,0.00,0.00,0.00,7.10,7,43,0,0,2025-07-20T23:14:21.876025Z,,,449027,0,3.5,,,,,,19,Mamardashvili,GK,Liverpool,Giorgi Mamardashvili
368,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.878682Z,,,586268,0,0.0,,,,,,0,Pécsi,GK,Liverpool,Ármin Pécsi
369,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.881394Z,,,155503,0,0.0,,,,,,0,Woodman,GK,Liverpool,Freddie Woodman
370,1,0,29,0,17.3,1,0,6.6,19.4,83,0,0,0,0,0,29.0,0,1,0.09,0.34,0.43,1.96,5,4,2,7,2025-07-20T23:14:21.884145Z,0.0,0.0,216094,0,0.0,Hamstring injury - Unknown return date,2025-10-23T09:00:08.355744Z,,,,7,Frimpong,DEF,Liverpool,Jeremie Frimpong
371,0,0,121,2,137.2,14,1,37.7,169.8,845,0,0,0,0,0,69.0,3,11,0.89,0.31,1.20,11.15,45,34,15,60,2025-07-20T23:14:21.886847Z,,,544877,6,2.0,,,,,,28,Kerkez,DEF,Liverpool,Milos Kerkez
372,0,2,63,1,119.0,6,0,25.2,83.4,318,0,0,0,0,0,49.0,0,2,0.21,0.65,0.85,4.70,16,13,6,22,2025-07-20T23:14:21.889582Z,,,122798,1,2.5,,,,,,13,Robertson,DEF,Liverpool,Andrew Robertson
373,0,4,186,4,71.9,20,0,51.2,370.4,1170,0,0,0,0,0,71.0,2,13,0.47,0.25,0.72,15.84,130,29,8,138,2025-07-20T23:14:21.892268Z,,,97032,6,3.8,,,,,,50,Virgil,DEF,Liverpool,Virgil van Dijk
374,0,3,170,4,75.0,17,0,37.8,268.2,1066,0,0,0,0,0,33.0,2,13,0.74,0.36,1.10,13.27,91,34,19,110,2025-07-20T23:14:21.895061Z,100.0,100.0,204716,8,4.2,,2025-10-05T01:30:08.114532Z,,,,47,Konaté,DEF,Liverpool,Ibrahima Konaté
375,1,0,48,1,62.8,11,0,17.0,75.6,529,0,0,0,0,0,33.0,4,7,0.07,0.53,0.60,8.06,22,21,10,32,2025-07-20T23:14:21.897777Z,0.0,0.0,492777,0,1.5,Muscle injury - Expected back 20 Dec,2025-11-21T12:00:09.911540Z,,,,15,Bradley,DEF,Liverpool,Conor Bradley
376,1,2,48,1,17.4,1,0,7.4,45.6,133,0,0,0,0,0,12.0,0,1,0.13,0.38,0.51,0.86,14,4,0,14,2025-07-20T23:14:21.900523Z,100.0,100.0,171287,11,3.0,,2025-08-10T23:00:06.519894Z,,,,15,Gomez,DEF,Liverpool,Joe Gomez
377,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.903246Z,0.0,0.0,214285,0,0.0,has joined AS Roma on loan for the rest of the season.,2025-09-22T09:16:54.545563Z,,,,0,Tsimikas,DEF,Liverpool,Konstantinos Tsimikas
378,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.905913Z,100.0,100.0,611926,0,0.0,,2025-10-30T11:30:08.685763Z,,,,0,Nallo,DEF,Liverpool,Amara Nallo
379,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.908463Z,,,219937,0,0.0,,,,,,0,R.Williams,DEF,Liverpool,Rhys Williams
380,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.911175Z,,,489580,0,0.0,,,,,,0,Ramsay,DEF,Liverpool,Calvin Ramsay
381,2,4,172,3,339.2,20,4,94.2,242.6,1074,0,0,0,0,0,360.0,1,12,3.93,1.79,5.72,15.12,5,33,2,40,2025-07-20T23:14:21.913875Z,,,118748,0,3.5,,,,,,56,M.Salah,MID,Liverpool,Mohamed Salah
382,0,0,107,3,251.6,12,0,49.2,84.6,760,0,0,0,0,0,156.0,1,8,1.34,1.32,2.65,11.11,7,34,11,52,2025-07-20T23:14:21.916516Z,100.0,50.0,494595,3,1.5,,2025-11-21T12:00:09.930986Z,,,,22,Wirtz,MID,Liverpool,Florian Wirtz
383,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.919164Z,0.0,0.0,244731,0,0.0,Has joined Bayern Munch permanently.,2025-07-30T14:05:01.491481Z,,,,0,Luis Díaz,MID,Liverpool,Luis Díaz Marulanda
384,3,5,225,4,343.3,17,4,93.0,256.2,1009,0,0,0,0,0,329.0,0,11,3.85,2.62,6.47,12.02,16,35,9,60,2025-07-20T23:14:21.921875Z,,,243298,14,5.0,,,,,,62,Gakpo,MID,Liverpool,Cody Gakpo
385,1,0,77,0,19.0,4,2,19.9,98.2,139,0,0,0,0,0,81.0,2,0,1.10,0.09,1.19,2.69,4,1,8,13,2025-07-20T23:14:21.924551Z,100.0,100.0,223541,0,0.2,,2025-10-03T09:30:08.615318Z,,,,20,Chiesa,MID,Liverpool,Federico Chiesa
386,2,0,150,3,160.8,11,0,38.9,136.4,817,0,0,0,0,0,91.0,1,11,1.25,0.58,1.83,9.64,17,37,13,67,2025-07-20T23:14:21.927197Z,100.0,100.0,243016,3,3.0,,2025-08-28T17:30:07.822110Z,,,,30,Mac Allister,MID,Liverpool,Alexis Mac Allister
387,1,7,257,4,391.0,20,1,82.3,295.0,1170,0,0,0,0,0,137.0,4,13,1.40,1.63,3.03,15.84,43,77,25,145,2025-07-20T23:14:21.929832Z,,,424876,3,2.0,,,,,,49,Szoboszlai,MID,Liverpool,Dominik Szoboszlai
388,1,0,103,0,87.4,11,0,20.4,77.4,430,0,0,0,0,0,40.0,1,3,0.36,1.07,1.43,7.66,7,35,12,54,2025-07-20T23:14:21.932378Z,100.0,100.0,206915,1,0.8,,2025-10-25T23:00:08.088311Z,,,,16,C.Jones,MID,Liverpool,Curtis Jones
389,0,0,13,0,17.8,2,0,4.4,8.6,97,0,0,0,0,0,18.0,0,1,0.19,0.06,0.25,1.74,2,3,0,5,2025-07-20T23:14:21.935246Z,100.0,100.0,444884,0,0.0,,2025-10-25T23:00:08.101116Z,,,,4,Elliott,MID,Aston Villa,Harvey Elliott
390,2,10,237,4,137.7,14,3,45.2,248.8,961,0,0,0,0,0,65.0,3,11,0.56,0.64,1.20,10.75,31,40,18,89,2025-07-20T23:14:21.937908Z,100.0,100.0,441266,3,4.2,,2025-10-20T00:30:09.747338Z,,,,56,Gravenberch,MID,Liverpool,Ryan Gravenberch
391,1,0,22,0,14.0,1,0,4.7,21.2,53,0,0,0,0,0,11.0,0,0,0.09,0.09,0.18,2.66,1,0,2,3,2025-07-20T23:14:21.940520Z,0.0,0.0,496208,0,0.2,Hamstring injury - Unknown return date,2025-11-20T10:30:09.618152Z,,,,7,Gannon-Doak,MID,Bournemouth,Ben Gannon-Doak
392,1,0,20,0,10.9,3,0,3.9,28.8,36,0,0,0,0,0,0.0,1,0,0.00,0.00,0.00,1.71,3,0,3,6,2025-07-20T23:14:21.947097Z,100.0,100.0,158983,0,0.0,,2025-10-13T09:30:08.494382Z,,,,6,Endo,MID,Liverpool,Endo Wataru
393,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.949798Z,0.0,0.0,535928,0,0.0,Hamstring injury - Unknown return date,2025-09-12T10:00:06.938334Z,,,,0,Bajcetic,MID,Liverpool,Stefan Bajčetić Maquieira
394,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.952424Z,0.0,0.0,491501,0,0.0,has joined Ajax on loan for the rest of the season.,2025-09-22T21:23:24.738341Z,,,,0,McConnell,MID,Liverpool,James McConnell
395,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.955112Z,0.0,0.0,440148,0,0.0,Has joined Lyon permanently.,2025-08-11T01:13:11.403187Z,,,,0,Morton,MID,Liverpool,Tyler Morton
396,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.957778Z,,,591386,0,0.0,,,,,,0,Nyoni,MID,Liverpool,Trey Nyoni
397,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.960425Z,0.0,0.0,447203,0,0.0,Has joined Al-Hilal permanently.,2025-08-11T11:06:59.061616Z,,,,0,Darwin,FWD,Liverpool,Darwin Núñez Ribeiro
398,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.963166Z,0.0,0.0,500058,0,0.0,Hamstring injury - Unknown return date,2025-10-17T01:00:10.583515Z,,,,0,Danns,FWD,Liverpool,Jayden Danns
399,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.965913Z,0.0,0.0,121160,0,0.0,has joined Fenerbache permanently.,2025-09-02T13:32:35.715838Z,,,,0,Ederson M.,GK,Manchester City,Ederson Santana de Moraes
400,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.968540Z,,,88248,0,0.0,,,,,,0,Ortega Moreno,GK,Manchester City,Stefan Ortega Moreno
401,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.971199Z,100.0,100.0,122074,0,0.0,,2025-08-22T12:00:07.134628Z,,,,0,Bettinelli,GK,Manchester City,Marcus Bettinelli
402,0,1,38,1,27.5,2,0,7.8,44.0,203,0,0,0,0,0,7.0,1,3,0.04,0.48,0.52,2.96,14,8,9,23,2025-07-20T23:14:21.973923Z,100.0,100.0,448514,0,0.2,,2025-10-17T13:00:10.922539Z,,,,11,Aït-Nouri,DEF,Manchester City,Rayan Aït-Nouri
403,1,3,156,3,70.1,8,1,34.3,190.2,789,0,0,0,0,0,83.0,1,9,0.94,0.50,1.44,9.73,43,28,10,53,2025-07-20T23:14:21.976537Z,100.0,100.0,477424,6,3.8,,2025-08-15T14:00:07.606174Z,,,,41,Gvardiol,DEF,Manchester City,Joško Gvardiol
404,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:21.979168Z,0.0,0.0,211975,0,0.0,has joined Inter Milan on loan for the rest of the season.,2025-09-02T13:32:35.738667Z,,,,0,Akanji,DEF,Manchester City,Manuel Akanji
405,0,0,42,1,24.9,3,0,7.6,37.4,201,0,0,0,0,0,13.0,0,1,0.28,0.17,0.45,2.16,10,3,3,13,2025-07-20T23:14:21.981849Z,,,126184,0,0.0,,,,,,10,Aké,DEF,Manchester City,Nathan Aké
406,0,0,46,1,5.2,1,0,4.8,42.4,227,0,0,0,0,0,0.0,1,3,0.00,0.02,0.02,3.13,15,9,7,22,2025-07-20T23:14:21.984468Z,100.0,100.0,578153,0,0.0,,2025-09-21T22:30:06.201489Z,,,,11,Khusanov,DEF,Manchester City,Abdukodir Khusanov
407,3,4,196,3,122.0,9,1,37.7,222.0,873,0,0,0,0,0,32.0,2,9,0.23,0.68,0.91,10.08,54,57,12,66,2025-07-20T23:14:21.987089Z,,,465351,3,4.8,,,,,,49,Matheus N.,DEF,Manchester City,Matheus Nunes
408,0,1,218,5,56.9,11,1,36.4,274.6,1085,0,0,0,0,0,32.0,0,12,0.24,0.33,0.57,13.32,75,31,7,82,2025-07-20T23:14:21.989674Z,,,171314,1,4.0,,,,,,53,Rúben,DEF,Manchester City,Rúben dos Santos Gato Alves Dias
409,0,0,49,1,19.3,6,0,9.1,69.8,325,0,0,0,0,0,2.0,0,4,0.00,0.06,0.06,4.58,17,16,0,17,2025-07-20T23:14:21.992314Z,100.0,100.0,97299,1,0.2,,2025-09-12T13:00:10.101362Z,,,,12,Stones,DEF,Manchester City,John Stones
410,1,2,50,1,32.2,3,0,9.4,47.2,172,0,0,0,0,0,15.0,0,2,0.02,0.91,0.93,2.57,9,4,3,12,2025-07-20T23:14:21.994946Z,100.0,100.0,477064,0,0.0,,2025-09-05T10:00:06.653551Z,,,,15,Lewis,DEF,Manchester City,Rico Lewis
411,3,2,209,5,182.3,7,1,60.1,257.8,863,0,0,0,0,0,161.0,2,9,1.86,1.05,2.91,11.28,43,33,27,70,2025-07-20T23:14:21.997599Z,100.0,100.0,472769,4,6.0,,2025-09-05T10:00:06.671127Z,,,,56,O’Reilly,DEF,Manchester City,Nico O'Reilly
412,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.000254Z,0.0,0.0,616222,0,0.0,Has joined Girona on loan for the rest of the season.,2025-08-11T01:23:23.836966Z,,,,0,Vitor Reis,DEF,Manchester City,Vitor de Oliveira Nunes dos Reis
413,1,2,47,0,38.7,3,0,16.9,41.2,182,0,0,0,0,0,91.0,0,2,1.25,0.46,1.71,2.42,4,8,3,15,2025-07-20T23:14:22.003043Z,100.0,100.0,438234,1,1.0,,2025-10-17T13:00:10.956609Z,,,,14,Marmoush,MID,Manchester City,Omar Marmoush
414,1,5,224,5,406.5,7,3,79.2,218.2,887,0,0,0,0,0,170.0,3,10,2.45,2.03,4.48,10.65,11,41,12,64,2025-07-20T23:14:22.005769Z,100.0,100.0,209244,15,6.0,,2025-08-10T23:00:06.538510Z,,,,48,Foden,MID,Manchester City,Phil Foden
415,1,0,63,2,91.0,3,0,29.0,57.8,402,0,0,0,0,0,142.0,1,4,0.32,0.72,1.04,4.94,8,18,5,31,2025-07-20T23:14:22.008510Z,100.0,100.0,510281,0,0.8,,2025-08-15T14:00:07.649098Z,,,,17,Savinho,MID,Manchester City,Sávio Moreira de Oliveira
416,2,0,135,3,215.6,8,0,37.3,121.0,804,0,0,0,0,0,37.0,4,9,0.23,1.42,1.65,10.18,20,40,11,71,2025-07-20T23:14:22.011313Z,,,165809,1,2.2,,,,,,27,Bernardo,MID,Manchester City,Bernardo Mota Veiga de Carvalho e Silva
417,4,4,125,0,150.7,5,1,36.7,128.8,304,0,0,0,0,0,87.0,0,4,0.85,1.12,1.97,4.09,3,13,7,23,2025-07-20T23:14:22.014163Z,100.0,100.0,466052,4,5.5,,2025-09-01T10:30:08.352331Z,,,,31,Cherki,MID,Manchester City,Rayan Cherki
418,4,6,207,4,416.9,7,1,91.2,233.0,782,0,0,0,0,0,263.0,0,9,1.11,3.22,4.33,9.29,5,34,10,49,2025-07-20T23:14:22.017004Z,,,248875,2,4.2,,,,,,48,Doku,MID,Manchester City,Jérémy Doku
419,4,7,238,4,345.3,15,1,85.7,256.0,992,0,0,0,0,0,254.0,3,11,1.07,2.73,3.80,15.55,19,55,15,89,2025-07-20T23:14:22.019750Z,100.0,100.0,114283,2,2.5,,2025-10-04T03:00:08.987148Z,,,,48,Grealish,MID,Everton,Jack Grealish
420,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.022455Z,0.0,0.0,59859,0,0.0,has joined Galatasaray permanently.,2025-09-05T08:55:41.702765Z,,,,0,Gündoğan,MID,Manchester City,İlkay Gündoğan
421,0,0,58,1,50.9,3,0,12.0,50.6,292,0,0,0,0,0,19.0,0,4,0.14,0.22,0.36,3.78,12,22,6,40,2025-07-20T23:14:22.025188Z,0.0,0.0,220566,0,0.2,Muscle injury - Unknown return date,2025-11-07T16:00:08.654141Z,,,,12,Rodrigo,MID,Manchester City,Rodrigo 'Rodri' Hernandez Cascante
422,0,0,3,0,0.8,0,0,0.3,2.6,4,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.027992Z,0.0,0.0,91651,0,0.0,Ankle injury - Unknown return date,2025-11-03T09:30:08.601064Z,,,,1,Kovačić,MID,Manchester City,Mateo Kovačić
423,0,1,198,4,112.1,9,1,35.3,186.2,824,0,0,0,0,0,54.0,3,8,0.41,0.52,0.93,10.39,40,44,22,106,2025-07-20T23:14:22.030835Z,100.0,100.0,465694,4,4.5,,2025-10-22T10:00:08.540683Z,,,,34,N.Gonzalez,MID,Manchester City,Nico González Iglesias
424,1,0,82,2,154.3,5,0,31.2,69.8,464,0,0,0,0,0,87.0,1,5,0.40,1.15,1.55,5.10,3,18,8,29,2025-07-20T23:14:22.033644Z,,,477555,0,0.0,,,,,,18,Bobb,MID,Manchester City,Oscar Bobb
425,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.041318Z,0.0,0.0,575204,0,0.0,Has joined Bayer Leverkusen on loan for the rest of the season.,2025-08-21T14:03:07.217793Z,,,,0,Echeverri,MID,Manchester City,Claudio Echeverri
426,0,0,23,0,41.5,6,0,6.5,14.2,131,0,0,0,0,0,8.0,0,1,0.02,0.17,0.19,2.86,1,6,2,9,2025-07-20T23:14:22.044266Z,,,432714,1,0.3,,,,,,5,McAtee,MID,Nottingham Forest,James McAtee
427,2,3,174,3,190.0,9,1,51.7,151.0,844,0,0,0,0,0,180.0,2,10,1.69,1.00,2.69,10.46,18,28,7,53,2025-07-20T23:14:22.047220Z,,,433036,3,1.2,,,,,,38,Reijnders,MID,Manchester City,Tijjani Reijnders
428,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.050153Z,0.0,0.0,566164,0,0.0,Has joined Middlesbrough on loan for the rest of the season.,2025-08-19T13:38:08.307876Z,,,,0,Nypan,MID,Manchester City,Sverre Nypan
429,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.053039Z,,,155405,0,0.0,,,,,,0,Phillips,MID,Manchester City,Kalvin Phillips
430,1,23,455,6,76.9,11,14,135.9,549.0,1124,0,1,0,0,0,732.0,0,13,12.70,0.71,13.41,14.01,25,15,4,44,2025-07-20T23:14:22.055992Z,100.0,100.0,223094,2,5.2,,2025-09-24T06:00:06.159318Z,,,,106,Haaland,FWD,Manchester City,Erling Haaland
431,0,0,49,0,10.0,11,0,12.8,118.4,540,0,0,0,0,13,0.0,0,6,0.00,0.05,0.05,9.24,7,39,0,0,2025-07-20T23:14:22.058959Z,,,451302,0,0.0,,,,,,11,Bayindir,GK,Manchester United,Altay Bayındır
432,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.061933Z,0.0,0.0,202641,0,0.0,has joined Trabzonspor on loan for the rest of the season.,2025-09-12T15:53:11.993916Z,,,,0,Onana,GK,Manchester United,André Onana
433,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.064900Z,0.0,0.0,588555,0,0.0,On loan to Shrewsbury Town,2025-07-23T18:48:43.383466Z,,,,0,Harrison,GK,Manchester United,Elyh Harrison
434,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.067788Z,,,21205,0,0.0,,,,,,0,Heaton,GK,Manchester United,Tom Heaton
435,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.070674Z,,,461537,0,0.0,,,,,,0,Mee,GK,Manchester United,Dermot Mee
436,0,5,169,1,60.2,20,1,45.7,276.6,1170,0,0,0,0,0,122.0,0,13,1.38,0.83,2.21,18.73,88,40,19,107,2025-07-20T23:14:22.073593Z,,,209365,2,4.3,,,,,,43,De Ligt,DEF,Manchester United,Matthijs de Ligt
437,0,0,3,0,0.0,0,0,0.2,2.0,8,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.11,1,1,0,1,2025-07-20T23:14:22.076396Z,100.0,100.0,221820,1,0.3,,2025-08-10T23:00:06.577034Z,,,,1,Martinez,DEF,Manchester United,Lisandro Martínez
438,0,1,59,1,29.2,3,0,10.2,62.8,281,0,0,0,0,0,10.0,1,4,0.00,0.16,0.16,2.82,16,19,11,27,2025-07-20T23:14:22.079058Z,100.0,100.0,230001,1,1.0,,2025-09-26T15:00:08.532805Z,,,,12,Mazraoui,DEF,Manchester United,Noussair Mazraoui
439,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.081705Z,,,661712,0,0.0,,,,,,0,D.Leon,DEF,Manchester United,Diego León Blanco
440,2,0,74,1,145.8,15,0,30.2,118.6,714,0,0,0,0,0,38.0,0,8,0.16,0.93,1.09,13.28,33,31,16,49,2025-07-20T23:14:22.084351Z,100.0,100.0,216051,2,1.0,,2025-09-05T10:00:06.729240Z,,,,25,Dalot,DEF,Manchester United,Diogo Dalot Teixeira
441,1,0,69,1,137.3,12,0,34.4,116.6,680,0,0,0,0,0,90.0,4,7,0.72,0.75,1.47,11.73,27,26,23,50,2025-07-20T23:14:22.087020Z,,,596777,1,2.3,,,,,,18,Dorgu,DEF,Manchester United,Patrick Dorgu
442,1,3,83,2,16.3,4,1,14.3,86.8,341,0,0,0,0,0,40.0,0,4,0.32,0.02,0.34,6.70,22,13,1,23,2025-07-20T23:14:22.089627Z,0.0,0.0,95658,0,2.0,Hamstring injury - Unknown return date,2025-11-08T18:30:08.844225Z,,,,33,Maguire,DEF,Manchester United,Harry Maguire
443,1,0,131,2,92.0,17,0,30.0,197.0,1104,0,0,0,0,0,11.0,1,13,0.08,0.60,0.68,17.41,41,42,26,67,2025-07-20T23:14:22.092286Z,,,106760,1,1.3,,,,,,31,Shaw,DEF,Manchester United,Luke Shaw
444,1,1,77,1,53.3,16,0,21.1,130.4,781,0,0,0,0,0,28.0,0,9,0.29,0.13,0.42,12.06,49,31,14,63,2025-07-20T23:14:22.099021Z,,,550864,1,1.0,,,,,,26,Yoro,DEF,Manchester United,Leny Yoro
445,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.101757Z,0.0,0.0,577974,0,0.0,has joined Sheffield Wednesday on loan for the rest of the season.,2025-09-02T13:39:58.762783Z,,,,0,Amass,DEF,Manchester United,Harry Amass
446,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.104437Z,,,547676,0,0.0,,,,,,0,Fredricson,DEF,Manchester United,Tyler Fredricson
447,1,0,14,0,10.3,2,0,3.9,28.6,28,0,0,0,0,0,0.0,0,0,0.00,0.08,0.08,0.59,3,1,1,4,2025-07-20T23:14:22.107055Z,100.0,100.0,606745,0,0.0,,2025-10-14T13:00:06.698643Z,,,,4,Heaven,DEF,Manchester United,Ayden Heaven
448,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.109659Z,,,222690,0,0.0,,,,,,0,Malacia,DEF,Manchester United,Tyrell Malacia
